0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
0.575094082,-1.084052183,-0.468003014,0.200709879,1.252255211,3.087382357,3.123295092,1.216233879,0.713729541,1.740542345,-0.968038407,-4.26406982,-2.287825516,0.420068961,1.45580037,1.130297954,-0.495544719,-0.716021352,0.053917858,-1.124030016,-5.434428756,-14.99918318,-30.11371409,-41.06222383,-36.31669842,-16.8618495,3.898849103,15.73131723,19.74048444,21.03888397,26.04382104,33.668656,38.22057182,41.66404105,48.97598637,60.69517451,71.5839491,81.08502885,93.21800984,106.9850825,117.0303275,125.34539,132.6546813,133.6703927,135.0826667,137.6821856,135.9749856,135.9774931,140.4636856,144.3582209,141.682427,135.8302732,126.7625793,110.9295361,95.71199586,79.76788224,63.33256667,49.58353317,32.90967673,20.78330464,20.98851111,20.63694796,17.98553429,24.37804323,31.21194682,28.91954163,24.70663071,22.58395207,21.45873227,23.58629983,27.78044031,27.44648096,22.91434005,19.14276423,14.61155724,9.343353617,6.366698369,2.402476859,-5.086718816,-10.22587331,-13.85163103,-16.21326061,-14.50099126,-16.02953858,-17.29815032,-16.21406026,-16.76050883,-15.82271571,-16.76565369,-16.08339355,-10.16781773,-5.946358874,-4.360384113,-6.376824171,-8.028627048,-1.627459887,4.483244048,3.979787888,1.456337575,0.873466406,0.764898566,-0.370040275,2.597925693,8.779631431,11.48229565,9.214637249,6.88678951,7.345700868,7.866349088,6.766614431,4.621592762,3.61587759,3.818320934,3.927697218,6.502265948,7.341120845,3.384468858,0.436028928,-0.142141954,-0.003366467,1.267638597,4.605498234,5.952179593,4.836222362,4.486001545,1.865919976,-1.690014829,-2.180459035,-2.89319767,-4.679409878,-1.285918755,3.045756863,0.351421232,-5.174931653,-6.446696918,-1.204707088,2.219619067,1.997577004,-1.958148873,-8.467288072,-5.724294336,-0.651743015,1.31131303,6.02930522,7.276052921,5.297299082,4.764208791,3.830575333,6.871635728,7.648603392,1.426301886,-2.366321076,-2.518600773,0.499315375,3.122247961,2.98450959,5.775476741,7.20423445,0.894342517,-5.01949966,-5.560454047,-4.747240291,-3.63614623,-1.632029669,0.623636375,1.942313559,1.63281824,-0.004507919,-2.001329721,-2.944581847,-2.591323493,-8.344705154,-23.43759024,-33.76177355,-29.73706678
-0.177210226,-0.042932882,-0.042932882,0.091344462,0.091344462,-0.042932882,-0.244348898,-0.445764913,-0.512903585,-0.714319601,-0.647180929,-0.848596945,-0.915735616,-1.05001296,-1.117151632,-1.184290304,-1.117151632,-1.184290304,-1.05001296,-0.781458273,-0.378626241,0.225621805,1.031285868,2.038365946,3.381139384,5.328160868,7.812291727,10.83353196,14.52615891,18.89017259,24.05985032,30.16946946,37.35330735,45.67850266,55.07791673,65.35013352,76.22659837,87.3716179,97.97952806,107.7817741,117.0469109,125.4392449,132.9587761,139.941198,146.1850945,151.1533562,153.5032097,153.637487,151.7576042,147.8635613,142.5596062,135.845739,120.5381218,112.3472038,104.0891472,95.22684251,86.70023118,78.24075852,69.84842454,61.5903679,53.19803391,44.80569993,36.48050462,28.35672532,20.43436204,13.25052415,6.670934305,0.76273118,-4.675501241,-9.308069601,-13.47066726,-16.96187819,-19.98311843,-22.33297194,-24.27999343,-25.82418288,-26.89840163,-27.50264968,-27.70406569,-27.43551101,-26.76412429,-25.75704421,-24.61568679,-23.00435866,-21.25875319,-19.24459304,-17.16329421,-15.01485671,-12.73214187,-10.58370437,-8.233850851,-5.951136007,-3.802698507,-1.788538351,0.091344462,1.501256571,2.709752665,3.851110087,4.522496805,5.126744852,5.462438212,5.596715555,5.529576884,5.39529954,4.992467509,4.589635477,3.918248759,3.314000712,2.642613993,1.971227274,1.299840555,0.76273118,-0.31148757,-0.714319601,-1.117151632,-1.452844991,-1.721399679,-1.989954366,-2.325647726,-2.594202413,-2.795618429,-2.795618429,-2.862757101,-2.795618429,-2.795618429,-2.258509054,-2.258509054,-1.922815695,-1.654261007,-1.452844991,-1.318567648,-1.184290304,-0.915735616,-0.781458273,-0.580042257,-0.512903585,-0.378626241,-0.244348898,-0.177210226,-0.244348898,-0.177210226,-0.177210226,-0.110071554,-0.042932882,-0.042932882,-0.042932882,-0.110071554,-0.244348898,-0.445764913,-0.714319601,-0.915735616,-1.184290304,-1.318567648,-1.519983663,-1.855677023,-2.057093038,-2.325647726,-2.661341085,-2.929895773,-3.064173116,-3.19845046,-3.332727804,-3.399866476,-3.265589132,-3.131311788,-3.064173116,-2.795618429,-2.594202413,-2.392786398,-2.057093038,-1.721399679,-0.982874288,-0.982874288,-0.647180929,-0.445764913
-1.715788476,-1.199554941,-0.568077338,-0.024974008,-0.156087222,-0.574091482,1.575910358,4.041536091,4.580772382,4.865431736,3.238150549,1.069391679,1.035220827,0.430184505,-1.286715382,-0.345937,0.998752816,-0.915289184,-2.807484148,-3.686493101,-4.180118275,-1.127590437,4.251332861,7.936106443,10.92564765,13.79559173,16.37709262,19.59064202,22.21670179,26.73602617,34.35823837,41.39631121,45.65373654,48.30222632,54.08377322,62.05344997,72.44273212,87.9842936,105.0598614,119.2538048,130.5687025,141.4822488,147.7025989,145.9919112,142.9783923,144.2539309,145.123225,143.1611192,144.9500265,154.0326472,167.5797726,172.4293534,159.0999859,140.1467471,124.4931793,103.8256651,78.76696862,58.7643161,42.94031441,31.9127772,29.41391523,25.98300237,20.44204798,19.37596924,18.79518333,15.74171965,10.56895645,8.839699071,11.67643242,11.82720904,10.37215782,9.690441852,11.4169035,15.95976594,16.13950331,12.13798513,7.689315277,4.079121661,3.935483158,4.483920573,3.253188846,2.61394616,3.323833251,4.056211922,5.100806758,3.628860676,-0.654641459,-3.124722665,-6.173106754,-9.934782035,-11.45937689,-12.35470928,-11.60604679,-8.76510712,-9.182111527,-12.49064627,-12.99327712,-11.76148303,-12.72972181,-12.29884191,-6.19555782,0.019392614,1.913503747,2.075168163,1.850644656,4.285079834,11.10924054,13.23805116,12.13154623,14.34018372,12.38553417,6.867968912,4.697186199,5.11489076,5.101409805,4.720670015,5.26845116,2.857117948,-1.385710394,-1.331345602,1.700940769,5.155468382,6.391141368,3.808119394,1.732370017,0.366862069,-1.584851021,-1.625211287,-2.465282175,-5.739717351,-8.52828372,-7.527881762,-2.460399349,1.017404231,2.697181328,3.849270576,1.918254273,-0.44820867,-1.824649819,-1.324433207,1.342053826,2.503163992,2.902893469,4.278763112,3.267258356,-0.476237528,-1.523843369,0.064372405,2.002260379,0.766500218,-3.804448284,-3.705113377,0.261226255,0.610511797,-3.697876328,-5.779436485,-4.911970225,-4.793328441,-0.474028351,4.837692087,2.071869156,-2.245914586,-1.305200365,-0.735749081,-3.863003884,-6.718083327,-5.828961307,-4.78025055,-5.581596373,-5.127037745,-4.206095966,-2.843429976,-0.82491408,0.714617502,1.900091285
1.350194559,1.350194559,1.417333231,1.551610575,1.551610575,1.484471903,1.417333231,1.283055887,1.148778544,1.215917216,1.148778544,1.215917216,1.081639872,1.148778544,1.0145012,0.880223856,0.947362528,1.283055887,1.618749247,2.08871995,2.827245341,3.834325419,5.109960184,6.654149637,8.53403245,11.08530198,14.24081956,18.06772386,22.56601487,28.00424729,34.58383714,42.23764573,51.09995042,61.30502854,72.58432542,84.73642503,97.15707932,109.2420403,121.3941399,132.6734367,142.8785149,152.2779289,161.0059563,168.9954582,181.6175285,181.6175285,184.9073235,185.3772942,183.2288567,178.5291496,171.4124504,153.486425,143.2142082,132.3377434,121.0584465,109.7791496,98.23129807,86.54916917,75.06845628,63.45346604,51.83847581,40.29062425,29.27988206,19.27621995,10.48105393,2.827245341,-3.416651144,-8.317774191,-12.27895583,-15.50161208,-18.05288161,-19.9999031,-21.40981521,-22.08120193,-21.94692458,-21.14126052,-19.73134841,-18.05288161,-15.90444411,-13.89028396,-11.67470778,-9.526270284,-7.377832784,-5.296533956,-3.483789816,-1.671045675,-0.261133566,0.880223856,1.753026591,2.290135966,2.692967997,2.760106669,2.692967997,2.491551981,2.08871995,1.685887919,0.611669169,0.611669169,-0.05971755,-0.798242941,-1.469629659,-2.141016378,-2.812403097,-3.483789816,-4.289453878,-4.960840597,-6.437891378,-6.437891378,-6.840723409,-7.109278097,-7.512110128,-7.5792488,-7.512110128,-7.444971456,-7.176416769,-6.706446066,-6.236475363,-5.699365988,-5.229395284,-4.826563253,-4.490869894,-4.35659255,-4.155176534,-4.020899191,-3.819483175,-3.550928488,-3.215235128,-2.879541769,-2.610987081,-2.476709738,-2.409571066,-2.409571066,-2.275293722,-2.275293722,-2.141016378,-2.073877706,-2.006739034,-1.939600363,-2.141016378,-2.275293722,-2.342432394,-2.409571066,-2.409571066,-2.678125753,-2.678125753,-2.812403097,-2.812403097,-2.678125753,-2.476709738,-2.275293722,-2.141016378,-1.939600363,-1.738184347,-1.603907003,-1.402490988,-1.268213644,-1.1339363,-1.1339363,-1.201074972,-1.402490988,-1.671045675,-1.872461691,-2.20815505,-2.476709738,-2.812403097,-2.946680441,-3.215235128,-3.416651144,-3.550928488,-3.483789816,-3.483789816,-3.416651144,-3.2823738,-3.148096456,-2.946680441
-0.90386732,-1.602613385,-0.074886445,0.94081518,1.345233463,1.701907013,2.068726253,2.029735342,0.456741028,-1.193065765,-1.543259049,-1.773159371,-1.317585477,-0.359749557,-0.586665918,-0.773543352,0.242123545,-0.604767177,-2.000710268,-0.104820044,1.188152643,0.264294536,0.995243622,2.562791612,1.912982219,1.607580012,2.299526736,2.071013254,3.73146665,8.930168681,14.86388424,20.44960488,29.28463322,38.60994366,44.01986938,50.87936032,61.3456112,72.37359611,83.53695681,93.88601205,102.1638404,111.059354,122.0963451,129.5391933,131.5368074,133.6906286,138.0318896,142.5999288,148.4809449,155.7054775,161.7527749,165.1699682,166.986364,168.1397941,162.2664153,143.5757957,119.1751833,99.17066842,80.27337491,61.0451637,49.13485328,38.80117532,24.03115372,15.54182759,11.62294216,6.202273093,3.075575549,3.354139913,6.8781858,10.20772472,16.32480049,24.81541084,26.70810574,23.73185075,24.2358781,23.63077151,16.64391283,8.318171139,1.437680234,-1.160934036,-2.71347261,-6.907884974,-11.23624037,-16.3500498,-22.75349218,-25.53235285,-24.42198226,-21.9708163,-17.92289627,-14.79429711,-15.1300351,-18.95419037,-18.35050159,-13.37772472,-9.841703697,-8.253053538,-12.48049066,-17.54727009,-17.00805859,-15.18071128,-12.15151098,-5.822387441,-1.615725557,-0.325604089,-0.755530821,-1.333263599,0.420502247,4.022124221,9.873423858,13.69775936,15.62904474,19.2771098,21.29203492,19.15020027,14.027352,9.202309085,7.684387114,7.477851754,5.348577566,2.952625983,3.917110413,8.987144466,10.54416985,6.461201235,6.280843986,5.518544018,0.803943964,1.409906495,5.907403589,8.461185697,7.137224145,5.108312151,6.489809994,9.963081585,10.84301984,7.03996772,2.671006919,1.902305939,2.320362267,-0.641327052,-2.296666191,4.953937195,11.07986719,3.845523829,-3.365185656,-2.322371163,0.080787576,2.497840864,2.527874825,0.803363605,-1.817509105,-5.187031251,-6.987428408,-7.194745119,-6.793874439,-7.312906592,-3.573301708,3.993015019,3.594527677,-3.653841027,-7.572049412,-6.20028526,-1.106287749,2.569063697,3.325236946,2.024123009,-0.85297596,-4.070911634,-8.045951351,-8.244047793,-5.661348088,-0.518258797,3.526509217,0.998800875,-1.436635533
3.001805887,2.867528544,2.800389872,2.598973856,2.263280497,2.263280497,1.524755106,1.323339091,1.121923075,0.853368387,0.651952372,0.383397684,0.114842997,-0.153711691,-0.355127706,-0.623682394,-0.825098409,-1.026514425,-1.160791769,-1.227930441,-1.160791769,-0.892237081,-0.556543722,-0.086573019,0.786229716,2.129003153,4.008885966,6.425878153,9.648534403,13.54257737,18.17514573,23.7476555,30.192968,37.71249925,46.23911057,56.04135667,66.98496018,78.59995042,91.02060472,103.642675,116.4661614,128.4168449,139.4947258,149.6998039,159.0320793,167.3572746,174.2054192,181.6578117,181.6578117,181.5906731,179.0394035,173.9368645,166.7530266,148.3570305,148.3570305,138.4205071,128.1482903,117.8089348,107.0667473,85.58237229,75.10873948,64.83652268,54.83286057,45.29916917,36.16830979,27.50742112,19.65219651,12.13266526,5.150243387,-0.892237081,-6.531885519,-11.76870193,-16.33413161,-20.36245193,-23.71938552,-26.40493239,-28.21767653,-29.35903396,-29.82900466,-29.82900466,-29.22475661,-28.21767653,-26.8749031,-25.33071364,-23.58510818,-21.63808669,-19.55678786,-17.40835036,-15.25991286,-13.24575271,-11.50014724,-9.687403097,-8.210352316,-6.867578878,-5.793360128,-4.78628005,-4.047754659,-3.242090597,-2.570703878,-2.033594503,-1.429346456,-0.892237081,-0.355127706,-0.019434347,0.383397684,0.719091044,1.121923075,1.457616434,1.726171122,1.927587137,2.129003153,2.061864481,2.061864481,2.061864481,1.860448466,1.726171122,1.726171122,1.726171122,1.793309794,1.927587137,2.061864481,2.061864481,2.061864481,2.129003153,2.061864481,2.263280497,2.263280497,2.330419169,2.330419169,2.464696512,2.397557841,2.196141825,2.129003153,2.129003153,1.793309794,1.457616434,1.121923075,1.121923075,0.5848137,0.249120341,-0.086573019,-0.287989034,-0.48940505,-0.757959738,-1.026514425,-1.362207784,-1.630762472,-1.966455831,-2.235010519,-2.503565206,-2.63784255,-2.772119894,-2.839258566,-2.839258566,-2.704981222,-2.63784255,-2.63784255,-2.570703878,-2.436426534,-2.302149191,-2.167871847,-2.033594503,-1.966455831,-1.966455831,-1.765039816,-1.630762472,-1.496485128,-1.496485128,-1.5636238,-1.496485128,-1.496485128,-1.362207784,-1.295069113,-1.227930441,-1.295069113
0.108821763,0.216831847,0.692157974,-0.21690108,-2.093878003,-1.836850678,-0.886265026,-1.985197958,-2.776825465,-0.829460491,1.032032202,0.91112981,0.659527787,0.298610052,0.6982527,1.072164578,0.392293227,0.810149524,1.64555264,1.134894911,-0.451795234,-1.328117175,-0.963889192,0.906143899,4.660837847,9.187608179,13.60978865,18.15941923,23.76115692,30.4975034,39.64334308,52.78471611,66.21614705,75.61660254,80.78459653,85.14862182,90.70894294,96.45972251,103.1563751,110.0041713,116.3129349,123.7948487,130.0206651,133.1312599,138.0768757,141.871213,141.1747166,145.2832268,155.8067555,166.7693773,172.5348773,169.0008599,157.8850785,142.7879431,127.5551422,111.2528174,92.01584801,72.61443633,54.51221531,38.70097589,25.33063597,15.21119323,13.27528704,15.88098807,14.54010809,9.291018812,2.663232571,0.833025058,8.253826604,12.50140622,8.16565387,4.644549959,0.364868013,-7.015012947,-12.1436911,-12.31864002,-12.16456451,-14.93390225,-15.53138996,-11.37240057,-7.275528914,-6.582227547,-9.160291939,-14.40586658,-17.31947653,-13.9630831,-8.345770273,-6.366661907,-8.190475824,-7.992907065,-2.620640852,3.201907906,5.530309268,4.962607731,0.070025619,-5.494037248,-3.940131143,-2.785255726,-8.029086447,-9.174923184,-2.797426173,4.224138398,5.267608825,3.163089521,3.871296064,4.144694979,4.735097311,5.212499458,3.162462582,6.082044013,13.2416254,14.16285058,8.959257537,4.982553438,3.369958066,3.35696476,6.408209772,8.269328039,6.272751976,4.450104606,4.836506034,5.862987497,5.591093532,1.682070632,-5.44262282,-7.554263873,-2.930213161,4.048456924,10.64802945,12.09731731,5.809556424,-3.248700016,-7.511634541,-7.958617975,-4.366064087,0.060294051,-2.188681337,-1.649311906,3.471142584,0.327536712,-6.103563416,-4.260797875,3.091063108,3.733156425,0.248290809,-0.805961534,-3.954889007,-2.561912689,0.825497694,-0.406024247,2.36966529,6.336406511,5.386744726,2.761487903,1.020752463,1.167671383,1.393226344,1.494926178,1.136564314,-2.013101693,-4.494146974,-5.190924594,-5.057481361,-2.349968515,-1.603132852,-1.64578586,1.196269383,0.782555241,-0.022703292,0.629258237,-0.882175949,0.663941388,3.784685099,5.44077182,4.888402663
0.615026102,0.54788743,0.682164774,0.682164774,0.816442118,0.88358079,0.88358079,0.816442118,0.749303446,0.615026102,0.413610087,0.212194071,0.010778055,-0.257776632,-0.660608663,-1.063440695,-1.466272726,-1.667688741,-1.801966085,-1.801966085,-1.399134054,-0.660608663,0.615026102,2.494908915,4.979039774,8.000280009,12.02860032,16.79544602,22.50223313,28.88040696,35.79569016,43.91946946,53.31888352,63.79251634,75.20609056,86.95535813,98.83890306,110.722448,122.1360222,132.9453484,143.2847038,153.2883659,162.889196,171.8186394,179.673864,186.1863152,190.4160515,191.9602409,190.6174675,186.3877312,179.9424187,162.284948,162.284948,152.1470085,141.3376824,130.2598015,118.9805046,96.8247429,85.74686204,74.66898118,63.38968431,52.31180345,52.31180345,30.89456712,20.68948899,10.95438157,1.689244852,-6.904505148,-14.55831374,-21.27218093,-26.91182937,-31.47725905,-34.96846999,-37.31832351,-38.86251296,-39.46676101,-39.33248366,-38.59395827,-37.38546218,-35.70699538,-33.42428054,-30.87301101,-27.98604812,-24.76339187,-21.20504226,-17.57955398,-13.81978835,-10.32857741,-6.97164382,-3.950403585,-1.197718038,0.88358079,2.629186259,3.837682352,4.710485087,5.18045579,5.516149149,5.717565165,5.650426493,5.449010477,5.113317118,4.643346415,4.10623704,2.830602274,2.830602274,2.024938212,1.286412821,0.615026102,-0.123499288,-0.929163351,-1.801966085,-3.077600851,-3.077600851,-3.346155538,-3.480432882,-3.614710226,-3.614710226,-3.614710226,-3.681848898,-3.681848898,-3.279016866,-3.077600851,-2.876184835,-2.607630148,-2.33907546,-2.204798116,-2.003382101,-1.936243429,-1.734827413,-1.533411398,-1.466272726,-1.26485671,-1.197718038,-1.130579366,-1.063440695,-1.063440695,-0.996302023,-0.996302023,-0.862024679,-0.727747335,-0.794886007,-0.794886007,-0.862024679,-0.862024679,-0.996302023,-0.996302023,-0.996302023,-1.063440695,-1.063440695,-0.862024679,-0.929163351,-0.929163351,-0.996302023,-0.929163351,-0.862024679,-0.862024679,-0.727747335,-0.52633132,-0.324915304,-0.123499288,0.010778055,0.279332743,0.413610087,0.54788743,0.749303446,0.682164774,0.749303446,0.749303446,0.615026102,0.480748759,0.279332743,0.010778055,-0.257776632,-0.52633132,-0.727747335
-5.414453741,-7.580570965,-8.88292038,-5.638753782,-1.525886276,-1.485819918,-3.248670773,-4.658539938,-4.448850772,-2.556391939,-1.129132526,-0.148166223,0.692304359,-0.945107484,-4.640563475,-5.964297927,-4.916934942,-2.364738965,-0.682035118,-1.501471354,-1.453022891,1.256740265,3.052748236,2.242136849,3.343818771,4.37943404,2.733344452,4.764228685,9.677458246,7.002775909,-5.040324744,-15.01457023,-12.17205067,4.095262412,22.96467539,35.25776729,45.87973817,57.17525602,67.58966157,81.66250723,99.41666399,119.0379418,141.327662,161.2158009,174.3468015,179.8829712,182.9407724,191.6900885,198.3373586,194.8238807,186.3805946,177.5988812,170.6200132,163.7836682,149.7230443,132.7685625,120.9792846,110.3524177,97.89863141,81.93822354,64.29220192,47.44967049,32.02479778,19.28330721,4.699743623,-10.99032401,-21.00832235,-24.05167509,-20.36861017,-13.0656249,-6.661340695,-0.127930352,5.140354093,7.090481465,8.809171077,11.25549581,12.90570519,11.02276756,4.762745107,0.737720889,0.813542597,-1.556751981,-6.130149702,-9.174228511,-9.438752892,-8.585996851,-8.962236771,-6.834657018,-4.552782854,-6.280396501,-7.094438556,-4.914343175,2.258904342,16.95552723,32.12370557,30.43356193,9.440007281,-10.52771165,-15.95933481,-11.87011646,-11.3325563,-10.83447564,-6.230041309,-6.63163501,-8.561139547,-3.606502577,5.340481193,7.529006659,2.062313922,-1.484882806,-1.489664727,-3.429239329,-6.883459043,-7.216723723,-4.88771629,-0.698083446,2.824875407,2.257104954,0.819963159,0.514689807,1.830634697,4.065448314,3.621840299,2.277694985,-0.591927457,-3.88706615,-1.95813941,-1.757367757,-7.188964821,-11.25785378,-11.98977354,-10.25711552,-7.409773083,-5.954035434,-4.965903021,-3.820136665,-4.269209798,-3.245913599,-1.93071441,-4.614778621,-5.786484573,-4.86549635,-6.3778463,-6.571135023,-3.239232075,-0.931434436,-0.991485297,1.014978921,3.648678729,0.018106435,-5.167556734,-4.293948878,-1.933024874,-0.840019321,-0.288048019,-2.009479404,-6.133606318,-10.49059717,-10.37668273,-7.871765438,-6.037449048,-5.983267029,-9.56729932,-9.91270331,-6.123248394,-3.776134798,-1.789492457,-0.34183249,-1.27744077,-3.044723926,-4.169018346,-3.372025093,-2.664928499,-3.996992842,-2.004981445
-1.063440695,-0.996302023,-0.929163351,-0.862024679,-0.862024679,-0.862024679,-0.996302023,-1.063440695,-0.996302023,-1.130579366,-1.130579366,-1.130579366,-0.929163351,-0.727747335,-0.459192648,-0.056360616,0.413610087,0.950719462,1.487828837,2.024938212,2.69632493,3.434850321,4.173375712,4.911901102,5.851842509,6.926061259,8.40311204,10.21585618,12.49857102,15.51981126,19.4809929,24.58353196,31.29739915,39.68973313,49.82767259,61.77835618,75.54178391,90.71512376,106.8955437,123.0759636,139.2563835,154.4297234,167.5889031,178.3982292,186.9248406,193.3701531,197.5327507,198.8755241,197.7341667,194.4443718,188.9390007,181.6208855,172.7585808,162.68778,151.7441765,140.2634636,128.1785027,115.3550163,102.5986687,89.17093431,76.21317063,63.59110032,51.7075554,41.03250657,31.36453782,22.70364915,15.04984056,8.335973368,-3.279016866,-3.279016866,-8.448694601,-13.01412429,-17.10958327,-20.60079421,-23.42061843,-26.84469069,-27.38180007,-27.38180007,-26.97896804,-26.1061653,-24.76339187,-23.0177864,-20.8693489,-18.7209114,-15.96822585,-13.14840163,-10.32857741,-7.374475851,-4.621790304,-2.271936788,-0.257776632,1.487828837,2.897740946,3.904821024,4.576207743,5.113317118,5.381871805,5.650426493,5.516149149,5.113317118,4.643346415,4.039098368,3.300572977,2.427770243,1.219274149,-0.123499288,-1.667688741,-3.211878195,-4.621790304,-5.964563741,-7.105921163,-7.911585226,-8.582971945,-9.12008132,-9.590052023,-9.85860671,-9.925745382,-9.791468038,-9.657190695,-9.388636007,-8.918665304,-8.582971945,-8.247278585,-7.978723898,-7.441614523,-7.105921163,-6.63595046,-6.300257101,-5.628870382,-5.024622335,-4.48751296,-3.950403585,-3.41329421,-2.741907491,-2.607630148,-2.540491476,-2.540491476,-2.607630148,-2.67476882,-2.741907491,-2.876184835,-3.077600851,-3.279016866,-3.480432882,-3.681848898,-3.681848898,-3.950403585,-4.084680929,-4.286096945,-4.621790304,-4.957483663,-5.293177023,-5.628870382,-5.964563741,-6.098841085,-6.165979757,-6.031702413,-6.031702413,-5.964563741,-5.964563741,-5.696009054,-5.56173171,-5.293177023,-5.024622335,-4.82320632,-4.554651632,-4.286096945,-4.084680929,-3.883264913,-3.681848898,-3.480432882,-3.211878195,-3.077600851,-3.010462179,-2.876184835
-5.045996193,-4.006873185,-4.491612013,-7.55451676,-6.055506162,-0.268235471,-0.240945549,-6.660913216,-9.385421424,-6.494920707,-4.18632734,-2.372314093,-2.448779792,-3.81852189,-3.416066101,-3.263971141,-4.446831071,-5.389709394,-3.824879492,-2.002881594,-1.644814518,-0.882263114,-0.826859562,-0.990016666,0.327534265,1.723941999,4.49845493,9.290011625,15.03965038,21.22705797,26.84467969,32.29544524,37.8829848,45.32253035,55.03880914,65.62982303,77.64458664,88.79451625,96.32708012,104.2335627,116.1890734,130.1073321,138.4345541,140.4116794,145.4490301,154.9052738,159.8418656,155.5198484,150.1426755,150.9536636,151.86876,144.6401375,131.8779599,118.0356458,100.0820661,80.93668258,61.31967666,36.62368212,15.2202135,3.115748047,-0.303155715,-0.145086648,-1.402718483,0.608329517,3.202378137,3.294503922,5.80090584,11.89678884,20.72115363,29.76054123,35.01949258,37.20985821,39.85486917,46.64340117,56.37542033,59.58100868,52.49156513,43.60948898,36.95375468,29.76855826,22.93485106,16.08610941,9.7868432,5.521964013,0.786449198,-2.691385421,-0.032798225,3.706721822,3.353690385,2.400785516,0.670266582,-0.623278017,0.15213944,2.388424951,7.327320248,9.912530803,7.015758012,4.139570286,3.814642153,2.261482525,1.822126305,7.256357423,11.80740882,9.639587187,1.14062565,-6.145592002,-4.016873534,-1.620795534,-4.917407351,-9.006199833,-11.24234717,-6.792011474,1.879347598,5.900594182,4.472109402,3.356624431,6.751518121,10.68331464,10.21805762,7.178657769,3.402537238,-0.020983087,-1.202960713,-1.08524491,-1.11800098,-1.701475257,-0.773130135,2.024361786,2.803738196,0.365952581,-3.650674838,-5.20678265,-3.310700282,-3.721324022,-6.504995261,-6.736821673,-5.90832562,-5.342944397,-4.217127529,-4.494943837,-5.072736964,-4.998049075,-5.789656071,-6.019674225,-5.96060885,-5.11722375,-2.447966068,-0.87744515,-2.265066864,-3.170821152,-2.575936924,-4.253381763,-7.125276442,-8.151468533,-6.186009786,-3.642429073,-2.044065665,-0.497575233,-1.151600381,-4.375069392,-7.005273084,-6.506516881,-2.188852868,0.079808913,-3.218106641,-3.812326189,-1.018220877,-1.548766246,-3.776375194,-1.942737475,2.234299021,2.895982464,0.139546901,-2.508649103,-2.805374977
0.608312235,0.474034891,0.406896219,0.205480204,0.07120286,-0.063074484,-0.264490499,-0.465906515,-0.465906515,-0.667322531,-0.667322531,-0.801599874,-0.935877218,-0.935877218,-1.204431906,-1.204431906,-1.271570577,-1.137293234,-0.801599874,-0.398767843,0.004064188,0.541173563,1.413976298,2.421056376,3.965245829,8.262120829,8.262120829,11.14908372,14.774572,23.97257005,23.97257005,29.54507981,43.30850755,51.23087083,59.8917595,69.35831224,79.09341966,89.56705247,100.3763786,111.0514275,121.3236443,130.8573357,139.383947,146.6349236,152.9459587,158.1156365,161.6068474,162.7482048,161.271154,157.5113884,152.1402947,145.6278435,138.5111443,131.1258904,123.8077751,116.4896599,109.305822,102.3905388,95.07242356,87.41861497,79.63052903,71.37247239,63.31583177,55.46060716,47.94107591,40.75723802,34.24478684,28.06802903,22.29410325,16.78873216,11.48477708,6.113683329,0.742589579,-9.462488546,-9.462488546,-13.75936355,-17.31771316,-20.0703987,-21.95028151,-23.4273323,-23.4273323,-23.22591628,-22.55452956,-21.41317214,-17.51912917,-15.23641433,-12.61800612,-12.61800612,-7.179773702,-4.628504171,-2.211511984,-0.130213156,1.816808329,3.428136454,4.770909891,5.979405985,6.650792704,6.986486063,6.986486063,6.919347391,6.51651536,5.979405985,5.240880594,4.300939188,3.428136454,2.286779032,1.279698954,0.608312235,0.004064188,-0.465906515,-0.935877218,-1.405847921,-2.07723464,-2.748621359,-3.420008077,-3.957117452,-4.494226827,-4.897058859,-5.165613546,-5.232752218,-5.165613546,-5.098474874,-4.897058859,-4.427088156,-4.091394796,-3.755701437,-3.621424093,-3.487146749,-3.352869406,-3.15145339,-2.950037374,-2.748621359,-2.681482687,-2.480066671,-2.480066671,-2.480066671,-2.614344015,-2.681482687,-2.681482687,-3.017176046,-3.352869406,-3.822840109,-4.292810812,-4.561365499,-4.897058859,-5.232752218,-5.501306906,-5.434168234,-5.501306906,-5.568445577,-5.635584249,-5.367029562,-5.367029562,-5.098474874,-4.762781515,-4.494226827,-3.889978781,-3.889978781,-3.218592062,-2.815760031,-2.480066671,-2.144373312,-1.875818624,-1.405847921,-1.070154562,-0.801599874,-0.600183859,-0.398767843,-0.398767843,-0.264490499,-0.130213156,-0.130213156,0.004064188,-0.063074484,-0.130213156
